12	0	1	2.456
12	0	1	2.751
12	0	1	3.356
12	0	1	4.597
12	0	0	0.779
12	0	0	0.83
12	0	0	0.969
12	0	0	0.975
12	0	0	0.992
12	0	0	1.041
12	0	0	1.059
12	0	0	1.06
12	0	0	1.065
12	0	0	1.074
12	0	0	1.087
12	0	0	1.089
12	0	0	1.091
12	0	0	1.093
12	0	0	1.096
12	0	0	1.117
12	0	0	1.13
12	0	0	1.14
12	0	0	1.145
12	0	0	1.147
12	0	0	1.155
12	0	0	1.165
12	0	0	1.168
12	0	0	1.168
12	0	0	1.18
12	0	0	1.201
12	0	0	1.203
12	0	0	1.212
12	0	0	1.218
12	0	0	1.226
12	0	0	1.249
12	0	0	1.249
12	0	0	1.257
12	0	0	1.268
12	0	0	1.316
12	0	0	1.317
12	0	0	1.32
12	0	0	1.324
12	0	0	1.33
12	0	0	1.336
12	0	0	1.343
12	0	0	1.364
12	0	0	1.365
12	0	0	1.368
12	0	0	1.369
12	0	0	1.375
12	0	0	1.379
12	0	0	1.391
12	0	0	1.393
12	0	0	1.398
12	0	0	1.416
12	0	0	1.454
12	0	0	1.468
12	0	0	1.471
12	0	0	1.472
12	0	0	1.474
12	0	0	1.489
12	0	0	1.496
12	0	0	1.528
12	0	0	1.528
12	0	0	1.564
12	0	0	1.578
12	0	0	1.583
12	0	0	1.605
12	0	0	1.638
12	0	0	1.645
12	0	0	1.677
12	0	0	1.725
12	0	0	1.74
12	0	0	1.748
12	0	0	1.753
12	0	0	1.772
12	0	0	1.776
12	0	0	1.786
12	0	0	1.831
12	0	0	1.843
12	0	0	1.855
12	0	0	1.866
12	0	0	1.87
12	0	0	1.878
12	0	0	1.945
12	0	0	1.953
12	0	0	1.963
12	0	0	1.965
12	0	0	1.976
12	0	0	1.987
12	0	0	2.022
12	0	0	2.033
12	0	0	2.039
12	0	0	2.061
12	0	0	2.155
12	0	0	2.239
12	0	0	2.252
12	0	0	2.27
12	0	0	2.288
12	0	0	2.311
12	0	0	2.522
12	0	0	2.55
12	0	0	2.716
12	0	0	3.093
12	0	0	3.24
12	0	0	3.366
12	0	0	3.479
12	0	0	3.483
12	0	0	4.224
15	1	0	0.547
15	1	0	0.549
15	1	0	0.63
15	1	0	0.654
15	1	0	0.701
15	1	0	0.711
15	1	0	0.711
15	1	0	0.719
15	1	0	0.728
15	1	0	0.733
15	1	0	0.75
15	1	0	0.754
15	1	0	0.816
15	1	0	0.817
15	1	0	0.822
15	1	0	0.826
15	1	0	0.857
15	1	0	0.858
15	1	0	0.861
15	1	0	0.862
15	1	0	0.885
15	1	0	0.891
15	1	0	0.9
15	1	0	0.932
15	1	0	0.954
15	1	0	0.967
15	1	0	0.973
15	1	0	0.974
15	1	0	0.981
15	1	0	1.011
15	1	0	1.015
15	1	0	1.029
15	1	0	1.071
15	1	0	1.08
15	1	0	1.104
15	1	0	1.114
15	1	0	1.117
15	1	0	1.148
15	1	0	1.151
15	1	0	1.152
15	1	0	1.158
15	1	0	1.192
15	1	0	1.222
15	1	0	1.329
15	1	0	1.369
15	1	0	1.429
15	1	0	1.594
15	1	0	1.609
15	1	0	1.623
15	1	0	1.692
15	1	0	1.743
15	1	0	1.77
15	1	0	1.778
15	1	0	1.817
15	1	0	1.984
15	1	0	1.99
15	1	0	2.083
15	1	0	2.245
15	1	0	3.237
15	1	0	4.652
15	1	1	0.424
15	1	1	0.567
15	1	1	0.611
15	1	1	0.652
15	1	1	0.701
15	1	1	0.71
15	1	1	0.718
15	1	1	0.723
15	1	1	0.73
15	1	1	0.738
15	1	1	0.753
15	1	1	0.758
15	1	1	0.781
15	1	1	0.782
15	1	1	0.8
15	1	1	0.801
15	1	1	0.804
15	1	1	0.814
15	1	1	0.822
15	1	1	0.84
15	1	1	0.844
15	1	1	0.846
15	1	1	0.865
15	1	1	0.867
15	1	1	0.872
15	1	1	0.877
15	1	1	0.882
15	1	1	0.884
15	1	1	0.895
15	1	1	0.896
15	1	1	0.896
15	1	1	0.897
15	1	1	0.899
15	1	1	0.947
15	1	1	0.956
15	1	1	0.957
15	1	1	0.969
15	1	1	0.982
15	1	1	1.028
15	1	1	1.051
15	1	1	1.065
15	1	1	1.09
15	1	1	1.113
15	1	1	1.127
15	1	1	1.159
15	1	1	1.185
15	1	1	1.198
15	1	1	1.214
15	1	1	1.223
15	1	1	1.242
15	1	1	1.245
15	1	1	1.258
15	1	1	1.272
15	1	1	1.296
15	1	1	1.298
15	1	1	1.307
15	1	1	1.336
15	1	1	1.347
15	1	1	1.372
15	1	1	1.389
15	1	1	1.401
15	1	1	1.503
15	1	1	1.537
15	1	1	1.563
15	1	1	1.571
15	1	1	1.572
15	1	1	1.577
15	1	1	1.626
15	1	1	1.634
15	1	1	1.68
15	1	1	1.697
15	1	1	1.75
15	1	1	1.775
15	1	1	1.777
15	1	1	1.884
15	1	1	2.14
15	1	1	2.315
15	1	1	2.371
15	1	1	2.64
15	1	1	3.427
15	0	1	0.555
15	0	1	0.606
15	0	1	0.619
15	0	1	0.648
15	0	1	0.688
15	0	1	0.789
15	0	1	0.846
15	0	1	0.883
15	0	1	1.022
15	0	1	1.032
15	0	1	1.048
15	0	1	1.077
15	0	1	1.141
15	0	1	1.193
15	0	1	1.233
15	0	1	1.354
15	0	1	1.384
15	0	1	1.399
15	0	1	1.503
15	0	1	1.587
15	0	1	1.597
15	0	1	1.612
15	0	1	1.622
15	0	1	1.635
15	0	1	1.751
15	0	1	1.802
15	0	1	1.807
15	0	1	1.908
15	0	1	2.175
15	0	1	2.195
15	0	0	0.606
15	0	0	0.612
15	0	0	0.628
15	0	0	0.636
15	0	0	0.644
15	0	0	0.68
15	0	0	0.684
15	0	0	0.701
15	0	0	0.713
15	0	0	0.728
15	0	0	0.737
15	0	0	0.745
15	0	0	0.749
15	0	0	0.764
15	0	0	0.772
15	0	0	0.793
15	0	0	0.824
15	0	0	0.837
15	0	0	0.838
15	0	0	0.842
15	0	0	0.85
15	0	0	0.851
15	0	0	0.866
15	0	0	0.878
15	0	0	0.9
15	0	0	0.901
15	0	0	0.912
15	0	0	0.915
15	0	0	0.921
15	0	0	0.924
15	0	0	0.925
15	0	0	0.951
15	0	0	0.953
15	0	0	0.961
15	0	0	0.968
15	0	0	0.97
15	0	0	0.972
15	0	0	0.983
15	0	0	0.983
15	0	0	0.987
15	0	0	1.017
15	0	0	1.02
15	0	0	1.027
15	0	0	1.047
15	0	0	1.047
15	0	0	1.051
15	0	0	1.06
15	0	0	1.06
15	0	0	1.093
15	0	0	1.118
15	0	0	1.119
15	0	0	1.14
15	0	0	1.142
15	0	0	1.142
15	0	0	1.151
15	0	0	1.17
15	0	0	1.17
15	0	0	1.174
15	0	0	1.179
15	0	0	1.189
15	0	0	1.205
15	0	0	1.206
15	0	0	1.209
15	0	0	1.229
15	0	0	1.25
15	0	0	1.251
15	0	0	1.256
15	0	0	1.268
15	0	0	1.298
15	0	0	1.299
15	0	0	1.3
15	0	0	1.301
15	0	0	1.315
15	0	0	1.328
15	0	0	1.339
15	0	0	1.358
15	0	0	1.386
15	0	0	1.39
15	0	0	1.4
15	0	0	1.409
15	0	0	1.448
15	0	0	1.461
15	0	0	1.499
15	0	0	1.515
15	0	0	1.529
15	0	0	1.543
15	0	0	1.545
15	0	0	1.553
15	0	0	1.593
15	0	0	1.62
15	0	0	1.626
15	0	0	1.657
15	0	0	1.692
15	0	0	1.73
15	0	0	1.746
15	0	0	1.803
15	0	0	1.833
15	0	0	1.868
15	0	0	1.88
15	0	0	1.902
15	0	0	1.934
15	0	0	2.005
15	0	0	2.019
15	0	0	2.037
15	0	0	2.05
15	0	0	2.3
15	0	0	2.317
15	0	0	2.363
15	0	0	2.37
15	0	0	2.818
16	1	0	0.745
16	1	0	0.836
16	1	0	0.86
16	1	0	0.891
16	1	0	0.896
16	1	0	0.922
16	1	0	0.94
16	1	0	0.952
16	1	0	0.962
16	1	0	0.987
16	1	0	1.022
16	1	0	1.053
16	1	0	1.109
16	1	0	1.115
16	1	0	1.187
16	1	0	1.214
16	1	0	1.216
16	1	0	1.271
16	1	0	1.272
16	1	0	1.278
16	1	0	1.341
16	1	0	1.345
16	1	0	1.373
16	1	0	1.391
16	1	0	1.422
16	1	0	1.452
16	1	0	1.495
16	1	0	1.509
16	1	0	1.545
16	1	0	1.556
16	1	0	1.595
16	1	0	1.655
16	1	0	1.668
16	1	0	2.145
16	1	0	2.462
16	1	0	2.49
16	1	0	2.498
16	1	0	2.647
16	1	0	3.311
16	1	1	0.673
16	1	1	0.675
16	1	1	0.676
16	1	1	0.686
16	1	1	0.688
16	1	1	0.698
16	1	1	0.723
16	1	1	0.733
16	1	1	0.735
16	1	1	0.74
16	1	1	0.741
16	1	1	0.747
16	1	1	0.752
16	1	1	0.758
16	1	1	0.775
16	1	1	0.786
16	1	1	0.788
16	1	1	0.791
16	1	1	0.795
16	1	1	0.796
16	1	1	0.801
16	1	1	0.816
16	1	1	0.826
16	1	1	0.827
16	1	1	0.838
16	1	1	0.839
16	1	1	0.839
16	1	1	0.85
16	1	1	0.851
16	1	1	0.857
16	1	1	0.926
16	1	1	0.938
16	1	1	0.94
16	1	1	0.941
16	1	1	0.945
16	1	1	0.947
16	1	1	0.958
16	1	1	0.958
16	1	1	0.999
16	1	1	1.001
16	1	1	1.037
16	1	1	1.052
16	1	1	1.068
16	1	1	1.071
16	1	1	1.095
16	1	1	1.122
16	1	1	1.216
16	1	1	1.237
16	1	1	1.242
16	1	1	1.268
16	1	1	1.275
16	1	1	1.299
16	1	1	1.31
16	1	1	1.313
16	1	1	1.318
16	1	1	1.346
16	1	1	1.347
16	1	1	1.347
16	1	1	1.35
16	1	1	1.352
16	1	1	1.374
16	1	1	1.402
16	1	1	1.408
16	1	1	1.41
16	1	1	1.486
16	1	1	1.49
16	1	1	1.491
16	1	1	1.498
16	1	1	1.518
16	1	1	1.528
16	1	1	1.532
16	1	1	1.538
16	1	1	1.581
16	1	1	1.613
16	1	1	1.641
16	1	1	1.732
16	1	1	1.739
16	1	1	1.777
16	1	1	1.804
16	1	1	1.832
16	1	1	1.839
16	1	1	1.866
16	1	1	1.881
16	1	1	1.905
16	1	1	1.937
16	1	1	1.987
16	1	1	2.031
16	1	1	2.07
16	1	1	2.072
16	1	1	2.206
16	1	1	2.211
16	1	1	2.267
16	1	1	2.365
16	1	1	2.431
16	1	1	2.488
16	1	1	2.584
16	1	1	2.59
16	1	1	2.946
16	1	1	3.009
16	1	1	3.636
16	1	1	4.08
16	0	1	0.6
16	0	1	0.625
16	0	1	0.748
16	0	1	0.779
16	0	1	0.803
16	0	1	0.833
16	0	1	0.859
16	0	1	0.881
16	0	1	0.897
16	0	1	0.898
16	0	1	0.902
16	0	1	0.951
16	0	1	0.956
16	0	1	1.005
16	0	1	1.012
16	0	1	1.037
16	0	1	1.053
16	0	1	1.07
16	0	1	1.094
16	0	1	1.095
16	0	1	1.126
16	0	1	1.147
16	0	1	1.163
16	0	1	1.214
16	0	1	1.309
16	0	1	1.314
16	0	1	1.319
16	0	1	1.35
16	0	1	1.353
16	0	1	1.356
16	0	1	1.375
16	0	1	1.379
16	0	1	1.385
16	0	1	1.388
16	0	1	1.39
16	0	1	1.394
16	0	1	1.396
16	0	1	1.419
16	0	1	1.42
16	0	1	1.431
16	0	1	1.465
16	0	1	1.562
16	0	1	1.565
16	0	1	1.574
16	0	1	1.607
16	0	1	1.631
16	0	1	1.668
16	0	1	1.684
16	0	1	1.744
16	0	1	1.835
16	0	1	1.936
16	0	1	1.945
16	0	1	1.969
16	0	1	1.983
16	0	1	2.035
16	0	1	2.088
16	0	1	2.176
16	0	1	2.191
16	0	1	2.202
16	0	1	2.226
16	0	1	2.369
16	0	1	2.455
16	0	1	2.473
16	0	1	2.63
16	0	0	0.688
16	0	0	0.713
16	0	0	0.744
16	0	0	0.749
16	0	0	0.761
16	0	0	0.778
16	0	0	0.782
16	0	0	0.862
16	0	0	0.873
16	0	0	0.906
16	0	0	0.919
16	0	0	0.921
16	0	0	0.926
16	0	0	0.935
16	0	0	0.938
16	0	0	0.946
16	0	0	0.952
16	0	0	0.968
16	0	0	0.969
16	0	0	0.97
16	0	0	0.972
16	0	0	0.984
16	0	0	0.995
16	0	0	1.02
16	0	0	1.03
16	0	0	1.034
16	0	0	1.042
16	0	0	1.069
16	0	0	1.111
16	0	0	1.144
16	0	0	1.147
16	0	0	1.18
16	0	0	1.182
16	0	0	1.185
16	0	0	1.197
16	0	0	1.211
16	0	0	1.219
16	0	0	1.234
16	0	0	1.312
16	0	0	1.327
16	0	0	1.339
16	0	0	1.363
16	0	0	1.366
16	0	0	1.378
16	0	0	1.389
16	0	0	1.403
16	0	0	1.428
16	0	0	1.434
16	0	0	1.463
16	0	0	1.499
16	0	0	1.55
16	0	0	1.558
16	0	0	1.571
16	0	0	1.626
16	0	0	1.656
16	0	0	1.721
16	0	0	1.743
16	0	0	1.786
16	0	0	1.813
16	0	0	1.859
16	0	0	1.892
16	0	0	1.919
16	0	0	1.958
16	0	0	1.961
16	0	0	1.988
16	0	0	2.042
16	0	0	2.127
16	0	0	2.15
16	0	0	2.218
16	0	0	2.321
16	0	0	2.327
16	0	0	2.507
16	0	0	2.752
16	0	0	2.811
16	0	0	3.233
16	0	0	3.294
19	1	0	0.77
19	1	0	0.82
19	1	0	0.83
19	1	0	0.831
19	1	0	0.835
19	1	0	0.838
19	1	0	0.842
19	1	0	0.845
19	1	0	0.851
19	1	0	0.87
19	1	0	0.897
19	1	0	0.927
19	1	0	0.937
19	1	0	0.974
19	1	0	0.982
19	1	0	0.989
19	1	0	0.993
19	1	0	0.996
19	1	0	1.001
19	1	0	1.005
19	1	0	1.012
19	1	0	1.036
19	1	0	1.044
19	1	0	1.064
19	1	0	1.068
19	1	0	1.114
19	1	0	1.127
19	1	0	1.15
19	1	0	1.156
19	1	0	1.173
19	1	0	1.177
19	1	0	1.177
19	1	0	1.202
19	1	0	1.212
19	1	0	1.279
19	1	0	1.29
19	1	0	1.305
19	1	0	1.339
19	1	0	1.353
19	1	0	1.487
19	1	0	1.49
19	1	0	1.498
19	1	0	1.503
19	1	0	1.559
19	1	0	1.589
19	1	0	1.64
19	1	0	1.777
19	1	0	1.796
19	1	0	1.803
19	1	0	1.81
19	1	0	1.952
19	1	0	1.991
19	1	0	2.249
19	1	0	2.353
19	1	0	2.537
19	1	0	2.632
19	1	0	2.714
19	1	0	2.742
19	1	0	3.269
19	1	0	3.453
19	1	0	6.105
19	1	0	10.074
19	1	1	0.664
19	1	1	0.689
19	1	1	0.746
19	1	1	0.747
19	1	1	0.748
19	1	1	0.77
19	1	1	0.797
19	1	1	0.819
19	1	1	0.836
19	1	1	0.837
19	1	1	0.847
19	1	1	0.859
19	1	1	0.861
19	1	1	0.878
19	1	1	0.884
19	1	1	0.895
19	1	1	0.909
19	1	1	0.915
19	1	1	0.921
19	1	1	0.923
19	1	1	0.934
19	1	1	0.936
19	1	1	0.95
19	1	1	0.959
19	1	1	0.996
19	1	1	0.999
19	1	1	1.015
19	1	1	1.021
19	1	1	1.025
19	1	1	1.044
19	1	1	1.056
19	1	1	1.077
19	1	1	1.106
19	1	1	1.115
19	1	1	1.116
19	1	1	1.118
19	1	1	1.128
19	1	1	1.138
19	1	1	1.145
19	1	1	1.147
19	1	1	1.212
19	1	1	1.218
19	1	1	1.225
19	1	1	1.234
19	1	1	1.242
19	1	1	1.273
19	1	1	1.289
19	1	1	1.3
19	1	1	1.318
19	1	1	1.322
19	1	1	1.326
19	1	1	1.346
19	1	1	1.385
19	1	1	1.387
19	1	1	1.388
19	1	1	1.418
19	1	1	1.419
19	1	1	1.429
19	1	1	1.474
19	1	1	1.51
19	1	1	1.521
19	1	1	1.549
19	1	1	1.556
19	1	1	1.664
19	1	1	1.759
19	1	1	1.783
19	1	1	1.789
19	1	1	1.822
19	1	1	1.851
19	1	1	1.853
19	1	1	1.871
19	1	1	2.129
19	1	1	2.545
19	1	1	2.68
19	1	1	2.684
19	1	1	2.714
19	1	1	2.802
19	1	1	2.988
19	0	1	0.782
19	0	1	0.809
19	0	1	0.833
19	0	1	0.853
19	0	1	0.877
19	0	1	0.911
19	0	1	0.93
19	0	1	0.947
19	0	1	0.956
19	0	1	0.957
19	0	1	0.969
19	0	1	0.99
19	0	1	1.108
19	0	1	1.13
19	0	1	1.138
19	0	1	1.149
19	0	1	1.154
19	0	1	1.16
19	0	1	1.202
19	0	1	1.272
19	0	1	1.351
19	0	1	1.402
19	0	1	1.449
19	0	1	1.461
19	0	1	1.462
19	0	1	1.486
19	0	1	1.533
19	0	1	1.568
19	0	1	1.594
19	0	1	1.609
19	0	1	1.649
19	0	1	1.756
19	0	1	1.77
19	0	1	1.779
19	0	1	1.799
19	0	1	1.846
19	0	1	1.929
19	0	1	2.035
19	0	1	2.177
19	0	1	2.527
19	0	1	2.553
19	0	1	2.704
19	0	1	2.969
19	0	1	3.845
19	0	1	4.514
19	0	0	0.769
19	0	0	0.802
19	0	0	0.823
19	0	0	0.825
19	0	0	0.826
19	0	0	0.837
19	0	0	0.837
19	0	0	0.84
19	0	0	0.851
19	0	0	0.855
19	0	0	0.868
19	0	0	0.868
19	0	0	0.884
19	0	0	0.887
19	0	0	0.891
19	0	0	0.908
19	0	0	0.912
19	0	0	0.918
19	0	0	0.921
19	0	0	0.951
19	0	0	0.954
19	0	0	0.954
19	0	0	0.96
19	0	0	0.961
19	0	0	0.969
19	0	0	0.976
19	0	0	0.985
19	0	0	0.987
19	0	0	1.004
19	0	0	1.005
19	0	0	1.011
19	0	0	1.013
19	0	0	1.018
19	0	0	1.042
19	0	0	1.044
19	0	0	1.046
19	0	0	1.054
19	0	0	1.055
19	0	0	1.055
19	0	0	1.056
19	0	0	1.059
19	0	0	1.064
19	0	0	1.067
19	0	0	1.07
19	0	0	1.076
19	0	0	1.078
19	0	0	1.083
19	0	0	1.087
19	0	0	1.097
19	0	0	1.099
19	0	0	1.105
19	0	0	1.106
19	0	0	1.115
19	0	0	1.159
19	0	0	1.185
19	0	0	1.201
19	0	0	1.21
19	0	0	1.212
19	0	0	1.234
19	0	0	1.235
19	0	0	1.237
19	0	0	1.278
19	0	0	1.317
19	0	0	1.339
19	0	0	1.439
19	0	0	1.446
19	0	0	1.452
19	0	0	1.472
19	0	0	1.484
19	0	0	1.542
19	0	0	1.585
19	0	0	1.645
19	0	0	1.665
19	0	0	1.681
19	0	0	1.686
19	0	0	1.69
19	0	0	1.704
19	0	0	1.742
19	0	0	1.88
19	0	0	1.881
19	0	0	1.897
19	0	0	1.93
19	0	0	2.04
19	0	0	2.11
19	0	0	2.204
19	0	0	2.237
19	0	0	2.31
19	0	0	2.468
19	0	0	2.481
19	0	0	2.591
19	0	0	3.051
19	0	0	3.212
19	0	0	3.271
19	0	0	4.517
19	0	0	7.617
20	1	0	1.039
